B1,B2,B3,B4,B5,B6,B7,NDVI,elevation,classvalue,sample
0.07717249999999998,0.08297500000000002,0.11592000000000002,0.1418525,0.19872250000000002,0.2956325,0.25397000000000003,0.16698230932980995,22,1,train
0.06228124999999998,0.07267625,0.09506124999999999,0.12885875000000002,0.18137,0.2684075,0.24042625,0.1692662269373808,25,1,train
0.06614500000000001,0.0749725,0.09955750000000002,0.12205250000000001,0.1853575,0.2635125,0.22806500000000002,0.2059301909501968,28,1,train
0.06628250000000002,0.0784375,0.1019775,0.12645250000000002,0.195285,0.2499,0.21150999999999998,0.2139399355064298,30,1,train
0.05784,0.06890874999999999,0.09460749999999998,0.11460000000000001,0.17598,0.22453125000000002,0.18737875,0.2112327069997935,31,1,train
0.055035,0.06677749999999999,0.0981825,0.10918250000000002,0.1933875,0.21318750000000003,0.162725,0.27829923654030464,32,1,train
0.05807375000000001,0.06527875,0.09999749999999999,0.10621250000000002,0.2212725,0.24565125000000002,0.18372125,0.351344336381819,20,1,train
0.05979249999999997,0.07323999999999997,0.09914499999999998,0.11069499999999999,0.19850250000000003,0.20457999999999998,0.1722125,0.2839851551193009,19,1,train
0.06177250000000001,0.07596249999999999,0.10508499999999998,0.11033749999999998,0.20293,0.216735,0.18739250000000002,0.29557007988380546,21,1,train
0.05286249999999998,0.06389,0.0982925,0.09885625,0.229385,0.20662875,0.15914999999999999,0.3976610191436938,24,1,train
0.055584999999999996,0.06289999999999998,0.09657374999999999,0.0955975,0.19708625000000002,0.166355,0.11532875000000001,0.34675225392595255,27,1,train
0.05620375,0.063835,0.09877375,0.0981275,0.20554250000000002,0.172405,0.12632875,0.3537227911878026,28,1,train
0.05948999999999999,0.07288249999999999,0.10783500000000001,0.1267825,0.21633625,0.24908875,0.19087125,0.26099928960454655,28,1,train
0.05287625,0.06171749999999998,0.1011525,0.12135125,0.20649125000000002,0.23373,0.18630624999999998,0.2596978732165598,27,1,train
0.05460875000000001,0.06430250000000001,0.09288874999999999,0.09478624999999999,0.21714750000000002,0.21518125,0.16730375,0.39226678741880294,19,1,train
0.06334000000000001,0.07271749999999999,0.09911750000000003,0.10863250000000002,0.20144499999999999,0.2229775,0.18675999999999998,0.2993203312075206,21,1,train
0.06364249999999999,0.07392749999999998,0.10373749999999998,0.11292249999999998,0.20568000000000003,0.23381249999999998,0.1922875,0.29113864454924254,23,1,train
0.05972374999999999,0.07174125,0.10316,0.11151999999999998,0.20998375,0.223995,0.17794625,0.3062600358471714,24,1,train
0.05544750000000001,0.06808375,0.10305,0.11135499999999998,0.20316375,0.201445,0.15701874999999998,0.29190231107048475,26,1,train
0.05191375000000001,0.06712125000000002,0.10116624999999999,0.10659750000000001,0.21388875,0.19624750000000002,0.14824625,0.334776452967951,28,1,train
0.05988874999999999,0.07159000000000001,0.103765,0.11054375,0.19787000000000002,0.21614375000000002,0.1773825,0.283146422622208,27,1,train
0.0660625,0.078685,0.10560749999999999,0.1192475,0.19538125,0.21724375,0.191985,0.24197963472823128,26,1,train
0.06031500000000001,0.07031124999999999,0.09915874999999999,0.11153375000000001,0.1953125,0.21336625,0.17431625,0.27303168932323596,26,1,train
0.060961249999999995,0.06635125,0.09499250000000001,0.0991725,0.21793125,0.21061625,0.16465,0.37451070824611815,19,1,train
0.05720750000000002,0.0630925,0.0924625,0.10481000000000001,0.2148925,0.229495,0.17050749999999998,0.3443279298723031,21,1,train
0.061195,0.06897750000000002,0.09867749999999997,0.11047499999999999,0.212995,0.23590250000000001,0.1850275,0.3169382013787987,23,1,train
0.06967875000000001,0.0761,0.10611625,0.12404625,0.20679375000000003,0.25067,0.203645,0.2501133478418572,24,1,train
0.05964124999999998,0.07022875,0.09745375,0.11328000000000002,0.20814125,0.245225,0.19972625000000002,0.29513061130836865,26,1,train
0.04532749999999999,0.05535124999999999,0.0874025,0.09464875,0.23466499999999998,0.22928874999999999,0.16565375,0.42517583915035434,28,1,train
0.04121625000000001,0.048696249999999996,0.08213625,0.08990500000000001,0.19703125000000002,0.20095000000000002,0.14784750000000002,0.3733451245703532,27,1,train
0.05642375000000002,0.06597999999999998,0.09470375,0.09932375000000002,0.2254525,0.22211125,0.16503500000000002,0.3883558295903718,26,1,train
0.056052500000000005,0.06384874999999998,0.09796250000000001,0.10647375,0.22818875000000002,0.22634625,0.17404124999999998,0.3636947671161245,26,1,train
0.060535000000000005,0.06575999999999999,0.09293000000000001,0.11193249999999999,0.195065,0.2454175,0.1863475,0.2707921074275849,19,1,train
0.057097499999999995,0.064715,0.09565249999999997,0.106955,0.22449,0.2308975,0.17560875,0.35461388767367136,22,1,train
0.057991249999999994,0.06549875,0.0951575,0.10804124999999998,0.2135725,0.22274375,0.17461875000000002,0.3281304048723042,25,1,train
0.0628725,0.07075124999999999,0.10111124999999999,0.11120374999999999,0.220255,0.24490875,0.19535375,0.3290039861672079,26,1,train
0.06291374999999999,0.06980250000000002,0.096945,0.11270250000000001,0.21547000000000002,0.25097250000000004,0.20418125,0.3131508581614852,27,1,train
0.051845,0.059654999999999986,0.08990500000000001,0.09981875000000001,0.24521125,0.2290275,0.16639625,0.42139089354548875,28,1,train
0.05025,0.05394875000000002,0.08931375,0.09455249999999998,0.23256125000000002,0.21287124999999998,0.15807749999999998,0.4218983457589296,27,1,train
0.05460875000000001,0.057523749999999985,0.09145875,0.10284374999999998,0.2227025,0.2229775,0.16551625,0.36817733271386177,25,1,train
0.05410000000000001,0.06342249999999999,0.09298500000000001,0.10497499999999998,0.21812375,0.23311125,0.17648875,0.3501986621737163,25,1,train
0.05899499999999999,0.06530625000000001,0.09063375000000001,0.10368250000000001,0.17648875000000003,0.19861250000000003,0.1588475,0.25986338712483886,20,1,train
0.053701250000000006,0.06004000000000001,0.08327749999999998,0.09573500000000001,0.194185,0.198805,0.15525875,0.33957643487858713,25,1,train
0.060700000000000004,0.06882625,0.09764625000000002,0.10832999999999998,0.19744375,0.21827500000000002,0.16766125,0.29143688756801406,28,1,train
0.06078250000000002,0.06976125,0.09588624999999998,0.09892499999999999,0.22339,0.2076875,0.15376,0.3861595023501854,29,1,train
0.05398999999999998,0.06262500000000001,0.09038625,0.09673875000000001,0.2385975,0.22403625000000002,0.1617625,0.42303434239513316,29,1,train
0.050483749999999994,0.059806250000000005,0.09174750000000001,0.09799000000000002,0.238515,0.2302375,0.16881625,0.4176015215227113,28,1,train
0.06441249999999998,0.07450499999999999,0.10360000000000003,0.11578250000000001,0.20545999999999998,0.22842250000000003,0.19022499999999998,0.27915826828641904,26,1,train
0.07499999999999998,0.08553249999999998,0.12022374999999999,0.1389925,0.20162375000000002,0.2269375,0.1955325,0.18387628306048237,24,1,train
0.061483750000000004,0.07174124999999998,0.10124875,0.118505,0.205515,0.23484375000000002,0.193965,0.2685328066168755,23,1,train
0.05697374999999999,0.06307874999999999,0.08866750000000001,0.09929625,0.19030750000000002,0.20587249999999999,0.1596175,0.3142612966855574,20,1,train
0.054017499999999996,0.05948999999999999,0.09163749999999998,0.09598250000000003,0.2173675,0.22779,0.16800500000000002,0.3873783309398435,24,1,train
0.06124999999999997,0.0713975,0.10032750000000001,0.11099750000000003,0.24142999999999998,0.24778250000000002,0.18719999999999998,0.3700973959183093,28,1,train
0.05665749999999997,0.06444,0.09232499999999999,0.09196749999999998,0.2512475,0.20468999999999998,0.14155,0.46408228078609626,29,1,train
0.045052499999999995,0.05467749999999999,0.08580749999999998,0.08028000000000002,0.282075,0.2115375,0.1365175,0.5568986215175725,29,1,train
0.052917500000000006,0.06213000000000002,0.09752250000000001,0.10126249999999998,0.32241749999999997,0.2501475,0.17774,0.5219859327794563,27,1,train
0.062102500000000005,0.07241500000000001,0.1048925,0.11314249999999998,0.24153999999999998,0.2348575,0.1812875,0.3620068652950174,24,1,train
0.07230500000000001,0.08292,0.10945749999999999,0.13129249999999998,0.20337,0.224215,0.18739250000000002,0.21537369738169057,23,1,train
0.06303750000000002,0.067355,0.10200500000000001,0.1131975,0.21027250000000003,0.22033750000000002,0.17922500000000002,0.3001051102111479,21,1,train
0.049699999999999994,0.0562725,0.08292,0.090565,0.18626500000000001,0.19679750000000001,0.1546675,0.34569952678539173,21,1,train
0.06353249999999999,0.06911499999999998,0.0995025,0.10876999999999998,0.2284775,0.240715,0.18544,0.35495444740138926,23,1,train
0.07010499999999997,0.08052749999999997,0.11113499999999998,0.11927500000000002,0.2820475,0.28257,0.224985,0.40559026717913893,25,1,train
0.03325500000000001,0.0418075,0.073295,0.06405499999999997,0.322555,0.1780425,0.09523999999999999,0.668632472000207,27,1,train
0.04414499999999999,0.054485000000000006,0.08542250000000001,0.08701750000000003,0.26662,0.216515,0.13934999999999997,0.5078717613375278,26,1,train
0.05041499999999999,0.06031500000000001,0.10117999999999999,0.09639500000000001,0.30050000000000004,0.2504225,0.17169,0.5142543997782789,25,1,train
0.054595000000000005,0.06655749999999999,0.09837499999999999,0.09810000000000002,0.26136750000000003,0.22660750000000002,0.1576925,0.4541926599762148,23,1,train
0.06378,0.07158999999999999,0.09845749999999998,0.1124,0.2190725,0.258645,0.21981499999999998,0.3218140268046369,23,1,train
0.06508625000000001,0.0716725,0.10393000000000002,0.11308750000000001,0.20797625,0.27022250000000003,0.2164325,0.29554488789220207,18,1,train
0.05825250000000001,0.06646125,0.09976374999999998,0.11519125,0.22131375,0.265685,0.2130225,0.31536678504034116,18,1,train
0.05961374999999999,0.06581499999999998,0.097165,0.11432500000000001,0.21424625,0.27012625,0.21536,0.3041083174501725,18,1,train
0.059709999999999985,0.06526500000000002,0.1016475,0.11245500000000003,0.23579250000000002,0.25364000000000003,0.19688,0.3541662179915146,17,1,train
0.059545000000000015,0.06857875,0.1015375,0.12329000000000001,0.21872875,0.28577375000000005,0.24669625,0.27904537397438,17,1,train
0.056162500000000004,0.06411,0.09642250000000002,0.10665249999999998,0.22806500000000002,0.235215,0.18035250000000003,0.36273125844928944,17,1,train
0.05223,0.06025999999999998,0.09205000000000002,0.1018675,0.23782750000000002,0.24981750000000003,0.1853575,0.4002413930143217,18,1,train
0.051460000000000006,0.06012250000000002,0.0925725,0.10538750000000002,0.2291375,0.23813,0.18436750000000002,0.36992750915477157,17,1,train
0.0658975,0.07264875000000001,0.10534625,0.11414625,0.214755,0.247315,0.19813125,0.30589348626677454,16,1,train
0.056410000000000016,0.067025,0.09964,0.10777999999999999,0.204965,0.24165000000000003,0.19817250000000003,0.3107483732753522,17,1,train
0.05740000000000001,0.06433,0.10098750000000001,0.12020999999999998,0.23526999999999998,0.27938,0.222785,0.3236750309440756,18,1,train
0.05409999999999998,0.061415,0.09361750000000002,0.10788999999999999,0.2097775,0.261505,0.20095000000000002,0.3207363044692958,18,1,train
0.045630000000000004,0.05709750000000002,0.0896575,0.097385,0.23414250000000003,0.2482225,0.19602750000000002,0.4125072580705975,17,1,train
0.055227499999999985,0.06540249999999997,0.10117999999999999,0.11099750000000003,0.25947,0.257435,0.192645,0.4007706478975887,16,1,train
0.05462250000000002,0.05880249999999998,0.09556999999999999,0.103655,0.2312825,0.2244625,0.17334,0.38104870311625305,17,1,train
0.06592500000000001,0.07257999999999998,0.1112725,0.14245750000000001,0.2571875,0.32019000000000003,0.25061500000000003,0.2870797833076855,18,1,train
0.06444,0.07557750000000002,0.11226249999999999,0.126865,0.21813749999999998,0.2648875,0.2112075,0.26455605394163806,18,1,train
0.058087500000000014,0.06798749999999998,0.10200500000000001,0.11371999999999999,0.20870500000000003,0.25518,0.19974000000000003,0.2945956423974569,18,1,train
0.05707000000000001,0.06581500000000001,0.09843000000000002,0.10863250000000002,0.22135500000000002,0.2556475,0.2025725,0.34159627258608277,18,1,train
0.048765,0.052779999999999994,0.09079875000000001,0.09236625000000001,0.23267125,0.22550750000000003,0.168995,0.4316578856285813,18,1,train
0.07326749999999999,0.0863025,0.127305,0.15087250000000002,0.26431,0.322775,0.27638250000000003,0.2732232211136066,18,1,train
0.06619999999999998,0.07697999999999999,0.1142975,0.13049500000000003,0.2250125,0.26497,0.2117575,0.26586640225592983,19,1,train
0.0505525,0.0623225,0.0953775,0.11047499999999999,0.21508500000000003,0.2686825,0.19781500000000002,0.32132325838555115,19,1,train
0.05915999999999999,0.07035249999999998,0.10437000000000002,0.12133749999999999,0.23815750000000002,0.27553,0.22193249999999998,0.3249558408322787,19,1,train
0.04355374999999999,0.05174874999999998,0.0849,0.093755,0.22669,0.23280875,0.18016000000000001,0.41484498119802155,19,1,train
0.06787749999999998,0.07948250000000001,0.11457250000000002,0.134125,0.22548,0.274485,0.2382125,0.25404263010803524,18,1,train
0.05530999999999997,0.0653475,0.10005249999999999,0.11382999999999999,0.22405000000000003,0.2610925,0.19938250000000002,0.32621048893098153,18,1,train
0.053385000000000016,0.06397249999999999,0.10395749999999998,0.10112500000000002,0.2620275,0.251,0.18761250000000002,0.44307143693076595,19,1,train
0.05828,0.06851000000000002,0.10596499999999998,0.11561749999999998,0.2708,0.30740249999999997,0.23986249999999998,0.4015928367633454,19,1,train
0.048765,0.054649999999999976,0.091555,0.10071249999999998,0.2426125,0.28345,0.22765249999999998,0.41331100269424026,18,1,train
0.04705999999999999,0.05431999999999998,0.0882,0.08289249999999998,0.248855,0.2334275,0.17204750000000002,0.500267522739433,32,1,train
0.057784999999999975,0.067355,0.10107,0.11209750000000002,0.2040575,0.266455,0.2055975,0.2908699846594233,34,1,train
0.05597000000000002,0.06166250000000001,0.09708250000000002,0.109925,0.20389249999999998,0.23747000000000001,0.19798,0.2994335879930214,34,1,train
0.05310999999999999,0.06509999999999999,0.09251749999999997,0.10483749999999997,0.18434,0.22196,0.17531999999999998,0.2749262995910817,33,1,train
0.048806249999999995,0.05592875,0.09173375,0.09383750000000002,0.28582874999999996,0.242255,0.17984375,0.5056842687491974,31,1,train
0.050057500000000005,0.05581875,0.08769125,0.08542249999999998,0.22246875000000002,0.21911375,0.1679775,0.44511251943665187,32,1,train
0.05873375,0.07005,0.10633625,0.10855000000000001,0.1977875,0.2554825,0.22095625,0.29130452523768713,33,1,train
0.06811125000000001,0.07952375,0.11835375000000001,0.12685125,0.2019675,0.25021625000000003,0.223665,0.22844272110395164,34,1,train
0.06299625,0.07922125,0.11878,0.12753875,0.20077125,0.22108,0.1981175,0.22305899911668853,33,1,train
0.06511375,0.07713124999999998,0.11471,0.12973875,0.21933375,0.27823875,0.23349625,0.2566658788647057,31,1,train
0.06610374999999999,0.07863,0.11373375,0.1223825,0.1972925,0.24474375,0.21052,0.23433174317666378,32,1,train
0.0632025,0.07449125000000001,0.10794500000000001,0.12016874999999999,0.20386500000000002,0.2606525,0.21769750000000002,0.25829485354534837,33,1,train
0.07341875,0.08822750000000001,0.127745,0.13867625,0.24396,0.30124249999999997,0.25764125000000004,0.2751536217491155,34,1,train
0.07395499999999999,0.09227000000000002,0.1250775,0.14035375000000003,0.23484375000000002,0.29862999999999995,0.26616625,0.2518406972327907,34,1,train
0.06878499999999999,0.07721375,0.11373375,0.12126875000000001,0.19210875,0.2432175,0.21872875,0.2260532424950738,31,1,train
0.07094375,0.08221875000000001,0.11249624999999999,0.1227675,0.20841625,0.24495,0.20684875,0.25861398694833304,31,1,train
0.05598375,0.06602125,0.097935,0.105635,0.23265750000000002,0.2361225,0.17972,0.3754812772970137,32,1,train
0.058293750000000005,0.06597999999999998,0.10212874999999999,0.103985,0.24130625000000003,0.24369875,0.19359374999999998,0.39769687184369723,32,1,train
0.04844875,0.05559875,0.091225,0.09005625,0.28096125000000005,0.2238025,0.16279375,0.5145444621884413,33,1,train
0.09644999999999998,0.09947499999999998,0.13066,0.14270500000000003,0.23546250000000002,0.28075500000000003,0.2739625,0.24528152207685744,16,1,train
0.07986749999999998,0.09304000000000001,0.1250775,0.13198,0.21588249999999998,0.246875,0.22537000000000001,0.2411944374573287,14,1,train
0.08993250000000003,0.10585499999999998,0.13181500000000002,0.13726,0.2047175,0.22561750000000003,0.20953,0.1972571294895132,12,1,train
0.0866875,0.09679374999999998,0.12987625,0.139845,0.2147,0.24554125000000002,0.19982250000000001,0.21112975785866395,11,1,train
0.07002249999999999,0.085945,0.12139250000000001,0.135115,0.26077625,0.24955625,0.17533374999999998,0.3174135573847615,12,1,train
0.07051749999999998,0.08367624999999998,0.1200725,0.13798875,0.25651375,0.22713,0.15476375,0.3004416955532601,14,1,train
0.12279500000000002,0.13499125,0.16246375,0.17714875000000002,0.27349500000000004,0.38441625,0.3882525,0.2137969293926744,15,1,train
0.11735000000000001,0.1355825,0.16685,0.1769425,0.26706,0.36413500000000004,0.36754499999999996,0.2029661995146424,17,1,train
0.09247624999999998,0.10318750000000002,0.12863875,0.1330525,0.2079625,0.280535,0.25841125,0.2196677565502984,16,1,train
0.0984025,0.11035125000000001,0.13672375,0.14432750000000003,0.21038250000000003,0.25617,0.24768625,0.18622254799695523,13,1,train
0.08547750000000001,0.09348000000000001,0.12448624999999999,0.12764875,0.21130374999999998,0.21694125,0.190995,0.24680449325495454,11,1,train
0.07024249999999999,0.08272749999999998,0.11388500000000001,0.11590624999999999,0.20319125000000002,0.182965,0.13902,0.2735370850602089,12,1,train
0.06998125000000002,0.08459749999999999,0.11321125000000001,0.11495750000000002,0.19287875,0.1842575,0.15967250000000002,0.2531256471581887,16,1,train
0.0691975,0.08278250000000001,0.11070875,0.1135275,0.17409624999999998,0.19766375,0.18993625,0.2105832706791424,17,1,train
0.10200500000000001,0.11171250000000002,0.13710875,0.14469875000000001,0.22009,0.29009125,0.2896925,0.20667098423402583,14,1,train
0.12989,0.1508175,0.17309249999999998,0.18425750000000002,0.2664275,0.40326750000000006,0.41919,0.18232246469263447,16,1,train
0.10360000000000003,0.11182249999999999,0.13877250000000002,0.14721499999999998,0.21778000000000003,0.302865,0.31136250000000004,0.19333141549884256,16,1,train
0.09059250000000002,0.09859499999999999,0.12579249999999997,0.12846000000000002,0.1936075,0.28323,0.28356,0.20227902535959066,13,1,train
0.09191250000000001,0.1019225,0.12968375000000001,0.13400125,0.21608875,0.27235375,0.2655475,0.23447542060612986,12,1,train
0.07235999999999998,0.08429499999999998,0.11513625,0.114985,0.19109125000000002,0.19007374999999999,0.1615425,0.24865127562167924,13,1,train
0.0891075,0.09783875,0.123895,0.1269475,0.19312625,0.24313500000000002,0.24149875,0.2067609418141913,15,1,train
0.08649500000000002,0.09778374999999997,0.12443125000000002,0.12474750000000001,0.189675,0.25497375,0.27469125,0.2064976266011497,16,1,train
0.09163749999999998,0.1012075,0.1252975,0.1316775,0.19987749999999999,0.251165,0.24363,0.20569739560555558,13,1,train
0.09757749999999998,0.1101725,0.14262249999999999,0.151285,0.22361000000000003,0.3092175,0.30424,0.19292068445831506,14,1,train
0.09444249999999998,0.10750500000000002,0.13363000000000003,0.14342,0.218165,0.3067425,0.31361750000000005,0.2067148803185973,15,1,train
0.0962575,0.10514000000000001,0.13198,0.14122,0.20356249999999998,0.296485,0.3082,0.18081689180860389,15,1,train
0.08377249999999997,0.09521249999999998,0.12362000000000001,0.13071500000000003,0.19982250000000001,0.2845775,0.2741,0.20907612600688266,14,1,train
0.07073750000000001,0.084515,0.1137475,0.11314249999999998,0.1928375,0.2168175,0.19479000000000002,0.2604581998823453,14,1,train
0.08276875,0.09192625000000001,0.11663499999999999,0.1196875,0.19897,0.2544375,0.24515625,0.24880161301711085,15,1,train
0.08925875,0.10076750000000001,0.12635625,0.12901,0.19749875,0.2718175,0.28279,0.2097608410188088,16,1,train
0.10560750000000002,0.11861500000000003,0.15354,0.16299999999999998,0.23815750000000002,0.32090500000000005,0.30223249999999996,0.18735160130372744,13,1,train
0.114875,0.12323499999999998,0.1521925,0.16525499999999999,0.241155,0.3566,0.348625,0.18675721561969447,13,1,train
0.09034500000000001,0.10640500000000003,0.13137500000000002,0.14034000000000002,0.21062999999999998,0.29643,0.272285,0.20027352765193596,13,1,train
0.09554249999999997,0.10607499999999997,0.1326675,0.14361249999999998,0.20928249999999998,0.28345,0.2790225,0.18608934668952526,16,1,train
0.07158999999999999,0.08487250000000002,0.11058499999999999,0.11803750000000002,0.183075,0.2450325,0.23359249999999998,0.21599070114990235,17,1,train
0.06663999999999998,0.08030749999999998,0.1074775,0.11314249999999998,0.1902525,0.2258925,0.19668750000000002,0.25415712190378886,16,1,train
0.08443250000000002,0.09249000000000002,0.12386750000000002,0.13511499999999999,0.23098000000000002,0.2693425,0.217175,0.26185826083393665,15,1,train
0.08472125,0.0958725,0.12098,0.12971125,0.203095,0.27429250000000005,0.26037750000000004,0.22049991549137074,16,1,train
0.09154124999999999,0.10353124999999999,0.1349225,0.14117875,0.20530875,0.29352875,0.29388625,0.18508604206500961,13,1,train
0.11289500000000002,0.12480249999999998,0.15519,0.16500750000000003,0.24233749999999998,0.37810499999999997,0.3760425,0.18983907989542023,15,1,train
0.09276499999999999,0.11358249999999998,0.14188,0.1531,0.21835749999999998,0.2997575,0.29731,0.17567958649374416,15,1,train
0.103435,0.11768,0.14372249999999998,0.15246749999999998,0.217285,0.28221250000000003,0.2788575,0.17529969371403853,17,1,train
0.08256249999999998,0.09119749999999999,0.12007250000000003,0.1288725,0.19839250000000003,0.24420750000000002,0.2255625,0.21242723786533854,17,1,train
0.0746425,0.09072999999999998,0.11086000000000001,0.119,0.192865,0.228615,0.20051000000000002,0.23684927773235218,17,1,train
0.08745750000000002,0.09936499999999998,0.12477500000000002,0.12978,0.2202,0.2491025,0.21382,0.25835762043545346,17,1,train
0.08688000000000001,0.0959275,0.12144749999999999,0.1353625,0.20986,0.24473,0.21217000000000003,0.21579561007755868,19,1,train
0.09207749999999998,0.10470000000000002,0.12612250000000003,0.13616,0.217065,0.2906825,0.2747875,0.22904664165899924,14,1,train
0.10560750000000002,0.11289500000000002,0.13431749999999998,0.14584000000000003,0.2181925,0.2971175,0.29038,0.1987528586046575,15,1,train
0.09284749999999997,0.10379250000000001,0.12389499999999998,0.13396000000000002,0.20238,0.269315,0.249075,0.20342510554795734,17,1,train
0.09251749999999997,0.10016249999999999,0.12857000000000002,0.13797500000000001,0.2099975,0.27025,0.2406875,0.20697756288212427,18,1,train
0.09617500000000001,0.10258250000000002,0.12669999999999998,0.14336500000000002,0.21544249999999998,0.2654375,0.2396975,0.20088069508023093,19,1,train
0.10139999999999999,0.10453499999999999,0.13263999999999998,0.144465,0.22196,0.2840275,0.25892,0.21148939073480244,19,1,train
0.07145249999999997,0.078905,0.10459000000000002,0.11297750000000001,0.18434,0.22160249999999998,0.17878500000000003,0.24002118946917014,19,1,train
0.07323999999999997,0.07604499999999997,0.09697250000000002,0.10046500000000003,0.18907000000000002,0.24869000000000002,0.16712500000000002,0.3060251783031412,19,1,train
0.084625,0.08657749999999997,0.10194999999999999,0.10090500000000002,0.17487999999999998,0.22660750000000002,0.17441250000000003,0.2682343129611834,17,1,train
0.08292,0.08278249999999998,0.09287499999999999,0.09598250000000003,0.1392675,0.20155499999999998,0.17958249999999998,0.18399574920297537,15,1,train
0.09521249999999998,0.097715,0.11358249999999998,0.12084250000000002,0.174605,0.27212000000000003,0.2582875,0.18196972389341587,14,1,train
0.1075875,0.11443500000000001,0.1288725,0.133245,0.20086749999999998,0.31592749999999997,0.3090525,0.2023944030827939,13,1,train
0.06696999999999997,0.07632,0.09328750000000002,0.10027249999999999,0.17520999999999998,0.20301249999999998,0.1569775,0.27202272376648245,16,1,train
0.07020124999999999,0.07365250000000001,0.0897125,0.0954875,0.19125625,0.23157125,0.15019875,0.3339872272717365,18,1,train
0.07152124999999998,0.07365249999999998,0.09001499999999998,0.09276500000000001,0.20269625,0.25610125,0.15271500000000002,0.37206655695120755,18,1,train
0.08217750000000001,0.0860825,0.10019,0.09900750000000003,0.17507250000000002,0.21150999999999998,0.1482325,0.277528458844133,18,1,train
0.08355249999999997,0.0871825,0.09867749999999997,0.10393000000000002,0.1617075,0.23997249999999998,0.210465,0.21750505858547825,17,1,train
0.09898000000000001,0.10731249999999998,0.12582,0.132915,0.19839250000000003,0.2987125,0.29588000000000003,0.19763361831531134,15,1,train
0.09405750000000002,0.10170249999999997,0.11605749999999998,0.12733250000000002,0.18788749999999999,0.2800125,0.2616425,0.192103927415773,12,1,train
0.06639250000000002,0.07406499999999999,0.09320499999999998,0.09493750000000001,0.181865,0.2279275,0.15628999999999998,0.3140416000578029,16,1,train
0.06424749999999999,0.07244249999999999,0.09081249999999999,0.09774250000000001,0.19309875,0.258315,0.16037375,0.327863568183674,16,1,train
0.0710675,0.07988124999999999,0.09764624999999999,0.10259625,0.20052375,0.24501875,0.16774375,0.32306512272367377,16,1,train
0.09244875,0.09848500000000002,0.11475125,0.12016874999999999,0.20154125,0.28208875,0.23404624999999998,0.25293742811849185,17,1,train
